"VALUES";"E142 - vert acide brillant bs, vert lissamine";"Colorant alimentaire";"E142"
"VALUES";"E1420 - amidon acétyle (gélifiant, épaississant)";"Autre additif";"E1420"
"VALUES";"E1421 - amidon acétyle a acétate de vinyle";"Autre additif";"E1421"
"VALUES";"E1422 - adipate de diamidon acétyle (gélifiant, épaississant)";"Autre additif";"E1422"
"VALUES";"E1423 - glycérol de diamidon acétyle (gélifiant, épaississant)";"Autre additif";"E1423"
"VALUES";"E143 - vert solide fcf";"Colorant alimentaire";"E143"
"VALUES";"E1430 - diamidon glycérine";"Autre additif";"E1430"
"VALUES";"E1440 - amidon hydroxypropyle (gélifiant, épaississant)";"Autre additif";"E1440"
"VALUES";"E1441 - glycérine de diamidon hydroxypropyle ou hydroxy-propylique";"Autre additif";"E1441"
"VALUES";"E1442 - phosphate de diamidon hydroxypropyle (gélifiant, épaississant)";"Autre additif";"E1442"
"VALUES";"E1443 - glycérol de diamidon hydroxypropyle (gélifiant, épaississant)";"Autre additif";"E1443"
"VALUES";"E1450 - octenyle succinate d'amidon sodique (stabilisant, épaississant, liant, émulsifiant)";"Autre additif";"E1450"
"VALUES";"E1451 - amidon oxyde acetyle (stabilisant, épaississant, liant, émulsifiant)";"Autre additif";"E1451"
"VALUES";"E1452 - succinate octenylique aluminique d'amidon, anticaking agent, carrier, stabilisant";"Autre additif";"E1452"
"VALUES";"E150 - caramel";"Colorant alimentaire";"E150"
"VALUES";"E1503 - huile de ricin, solvant de support, antiagglomérant, agent de glaçage";"Autre additif";"E1503"
"VALUES";"E1504 - acétate d'éthyle";"Autre additif";"E1504"
"VALUES";"E1505 - citrate de triéthyle (stabilisant de mousse)";"Autre additif";"E1505"
"VALUES";"E150a - caramels";"Colorant alimentaire";"E150a"
"VALUES";"E150b - caramel de sulfite caustique, sulfite de soude";"Colorant alimentaire";"E150b"
"VALUES";"E150c - caramel ammoniacal";"Colorant alimentaire";"E150c"
"VALUES";"E150d - caramel au sulfite d'ammonium";"Colorant alimentaire";"E150d"
"VALUES";"E151 - noir brillant bn, noir pn";"Colorant alimentaire";"E151"
"VALUES";"E1510 - éthanol";"Autre additif";"E1510"
"VALUES";"E1517 - glyceroldiacetate";"Autre additif";"E1517"
"VALUES";"E1518 - triacétine (triacétate de glyceryle) (humectant)";"Autre additif";"E1518"
"VALUES";"E1519 - alcool benzylique";"Autre additif";"E1519"
"VALUES";"E152 - noir de carbone (hydrocarbure)";"Colorant alimentaire";"E152"
"VALUES";"E1520 - propylène glycol (propane diol - 1,2) (humectant, mouillant, dispersant)";"Autre additif";"E1520"
"VALUES";"E1521 - polyéthylène glycol, macrogol (poly éthane diol - 1,2) (antimoussant)";"Autre additif";"E1521"
"VALUES";"E153 - charbon végétal médicinal";"Colorant alimentaire";"E153"
"VALUES";"E154 - brun fk";"Colorant alimentaire";"E154"
"VALUES";"E155 - brun chocolat ht";"Colorant alimentaire";"E155"
"VALUES";"E160a à e160f - caroténoïdes";"Colorant alimentaire";"E160a à e160f"
"VALUES";"E160a(i) - beta-carotène";"Colorant alimentaire";"E160a(i)"
"VALUES";"E160a(ii) - caroténoïdes extrait de légumes";"Colorant alimentaire";"E160a(ii)"
"VALUES";"E160a(iii) - beta-carotène extrait de blakeslea trispora";"Colorant alimentaire";"E160a(iii)"
"VALUES";"E160a(iv) - beta-carotène extrait d'algue";"Colorant alimentaire";"E160a(iv)"
"VALUES";"E160b - rocou (ou annatto) mélange de bixine et norbixine";"Colorant alimentaire";"E160b"
"VALUES";"E160b(i) - bixine (rocou)";"Colorant alimentaire";"E160b(i)"
"VALUES";"E160b(ii) - norbixine (rocou)";"Colorant alimentaire";"E160b(ii)"
"VALUES";"E160c - extrait de paprika (capsantheine et capsorubine)";"Colorant alimentaire";"E160c"
"VALUES";"E160d - lycopene";"Colorant alimentaire";"E160d"
"VALUES";"E160d(i) et e160d(ii) - lycopène";"Colorant alimentaire";"E160d(i) et e160d(ii)"
"VALUES";"E160d(iii) - lycopène extrait de blakeslea trispora";"Colorant alimentaire";"E160d(iii)"
"VALUES";"E160e - apocarotenal 8' (c30)";"Colorant alimentaire";"E160e"
"VALUES";"E160f - ester ethylique de l'acide -apocarotenique-8' (c30)";"Colorant alimentaire";"E160f"
"VALUES";"E161a - flavoxanthine";"Colorant alimentaire";"E161a"
"VALUES";"E161a à e161j - xanthophylles";"Colorant alimentaire";"E161a à e161j"
"VALUES";"E161b - lutéine";"Colorant alimentaire";"E161b"
"VALUES";"E161b(i) - lutéines de tagetes erecta";"Colorant alimentaire";"E161b(i)"
"VALUES";"E161b(ii) - extrais de tagetes";"Colorant alimentaire";"E161b(ii)"
"VALUES";"E161c - cryptoxanthine";"Colorant alimentaire";"E161c"
"VALUES";"E161d - rubixanthine";"Colorant alimentaire";"E161d"
"VALUES";"E161e - violaxanthine";"Colorant alimentaire";"E161e"
"VALUES";"E161f - rhodoxanthine";"Colorant alimentaire";"E161f"
"VALUES";"E161g - canthaxanthine";"Colorant alimentaire";"E161g"
"VALUES";"E161h - zeaxanthine";"Colorant alimentaire";"E161h"
"VALUES";"E161h(i) - zeaxanthine (de synthese)";"Colorant alimentaire";"E161h(i)"
"VALUES";"E161h(ii) - zeaxanthine riche en extrait de tagetes erecta";"Colorant alimentaire";"E161h(ii)"
"VALUES";"E161i - citranaxanthine";"Colorant alimentaire";"E161i"
"VALUES";"E161j - astaxanthine";"Colorant alimentaire";"E161j"
"VALUES";"E162 - rouge de betterave, betanine";"Colorant alimentaire";"E162"
"VALUES";"E163a - cyanidine";"Colorant alimentaire";"E163a"
"VALUES";"E163a à e163f - anthocyanes";"Colorant alimentaire";"E163a à e163f"
"VALUES";"E163b - delphinidine";"Colorant alimentaire";"E163b"
"VALUES";"E163c - malvidine";"Colorant alimentaire";"E163c"
"VALUES";"E163d - pelargonidine";"Colorant alimentaire";"E163d"
"VALUES";"E163e - peonidine";"Colorant alimentaire";"E163e"
"VALUES";"E163f - petunidine";"Colorant alimentaire";"E163f"
"VALUES";"E164 - jaune de gardenia";"Colorant alimentaire";"E164"
"VALUES";"E165 - bleu de gardenia";"Colorant alimentaire";"E165"
"VALUES";"E166 - bois de santal";"Colorant alimentaire";"E166"
"VALUES";"E170(i) - carbonate de calcium";"Colorant alimentaire";"E170(i)"
"VALUES";"E170(ii) - carbonate acide de calcium";"Colorant alimentaire";"E170(ii)"
"VALUES";"E171 - oxyde de titane, dioxyde de titane, bioxyde de titane";"Colorant alimentaire";"E171"
"VALUES";"E172 - oxyde et hydroxyde de fer";"Colorant alimentaire";"E172"
"VALUES";"E172(i) - oxyde de fer, noir";"Colorant alimentaire";"E172(i)"
"VALUES";"E172(ii) - oxyde de fer, rouge";"Colorant alimentaire";"E172(ii)"
"VALUES";"E172(iii) - oxyde de fer, jaune";"Colorant alimentaire";"E172(iii)"
"VALUES";"E173 - aluminium";"Colorant alimentaire";"E173"
"VALUES";"E174 - argent";"Colorant alimentaire";"E174"
"VALUES";"E175 - or";"Colorant alimentaire";"E175"
"VALUES";"E180 - lithol-rubine bk";"Colorant alimentaire";"E180"
"VALUES";"E181 - tannin, acide tannique";"Colorant alimentaire";"E181"
"VALUES";"E182 - orseille";"Colorant alimentaire";"E182"
"VALUES";"E200 - acide sorbique (sa)";"Conservateur";"E200"
"VALUES";"E201 - sorbate de sodium (sa)";"Conservateur";"E201"
"VALUES";"E202 - sorbate de potassium (sa)";"Conservateur";"E202"
"VALUES";"E203 - sorbate de calcium (sa)";"Conservateur";"E203"
"VALUES";"E209 - hydroxybenzoate d'hepthyle";"Conservateur";"E209"
"VALUES";"E210 - acide benzoïque (ba)";"Conservateur";"E210"
"VALUES";"E211 - benzoate de sodium (ba)";"Conservateur";"E211"
"VALUES";"E212 - benzoate de potassium (ba)";"Conservateur";"E212"
"VALUES";"E213 - benzoate de calcium (ba)";"Conservateur";"E213"
"VALUES";"E214 - 4-hydroxybenzoate d'ethyle ou ethylparabene (phb)";"Conservateur";"E214"
"VALUES";"E215 - derive sodique du 4-hydroxybenzoate d'ethyle (phb)";"Conservateur";"E215"
"VALUES";"E216 - 4-hydroxybenzoate de propyle ou propylparabene (phb)";"Conservateur";"E216"
"VALUES";"E217 - derive sodique du 4-hydroxybenzoate de propyle (phb)";"Conservateur";"E217"
"VALUES";"E218 - 4-hydroxybenzoate de méthyle ou methylparabene(phb)";"Conservateur";"E218"
"VALUES";"E219 - derive sodique du 4-hydroxybenzoate de méthyle (phb)";"Conservateur";"E219"
"VALUES";"E220 - anhydride sulfureux";"Conservateur";"E220"
"VALUES";"E221 - sulfite de sodium";"Conservateur";"E221"
"VALUES";"E222 - bisulfite de sodium (sulfite acide de sodium)";"Conservateur";"E222"
"VALUES";"E223 - disulfite de sodium, metabisulfite de sodium";"Conservateur";"E223"
"VALUES";"E224 - disulfite de potassium, pyrosulfite / metabisulfite de potassium";"Conservateur";"E224"
"VALUES";"E225 - disulfite de calcium pyrosulfite de calcium ou metasulfite";"Conservateur";"E225"
"VALUES";"E226 - sulfite de calcium";"Conservateur";"E226"
"VALUES";"E227 - sulfite acide de calcium, bisulfite de calcium";"Conservateur";"E227"
"VALUES";"E228 - sulfite acide de potassium, bisulfite de potassium";"Conservateur";"E228"
"VALUES";"E230 - biphenyle (diphenyle)";"Conservateur";"E230"
"VALUES";"E231 - orthophenylphenol, 2-hydroxybiphenyle";"Conservateur";"E231"
"VALUES";"E232 - orthophenylphenate de sodium, sodium diphenyl 2 yl";"Conservateur";"E232"
"VALUES";"E233 - thiabendazole ou 2-(4-thiazolyl)benzimidazole";"Conservateur";"E233"
"VALUES";"E234 - nisine";"Conservateur";"E234"
"VALUES";"E235 - natamycine (pimaricine)";"Conservateur";"E235"
"VALUES";"E236 - acide formique";"Conservateur";"E236"
"VALUES";"E237 - formiate de sodium";"Conservateur";"E237"
"VALUES";"E238 - formiate de calcium";"Conservateur";"E238"
"VALUES";"E239 - hexamethylenetetramine";"Conservateur";"E239"
"VALUES";"E240 - formaldehyde";"Conservateur";"E240"
"VALUES";"E241 - gomme gaiac";"Conservateur";"E241"
"VALUES";"E242 - dicarbonate de dimethyle";"Conservateur";"E242"
"VALUES";"E243 - arginate d'ethyle laurique";"Conservateur";"E243"
"VALUES";"E249 - nitrite de potassium";"Conservateur";"E249"
"VALUES";"E250 - nitrite de sodium";"Conservateur";"E250"
"VALUES";"E251 - nitrate de sodium";"Conservateur";"E251"
"VALUES";"E252 - nitrate de potassium";"Conservateur";"E252"
"VALUES";"E260 - acide acétique";"Conservateur";"E260"
"VALUES";"E261 - acétates de potassium";"Conservateur";"E261"
"VALUES";"E261(i) - acétate de potassium";"Conservateur";"E261(i)"
"VALUES";"E261(ii) - diacétate de potassium";"Conservateur";"E261(ii)"
"VALUES";"E262(i) - acétate de sodium";"Conservateur";"E262(i)"
"VALUES";"E262(ii) - diacétate de sodium";"Conservateur";"E262(ii)"
"VALUES";"E263 - acetate de calcium";"Conservateur";"E263"
"VALUES";"E264 - acétate d'ammonium";"Conservateur";"E264"
"VALUES";"E265 - acide déhydracétique";"Conservateur";"E265"
"VALUES";"E266 - déhydroacétate de sodium";"Conservateur";"E266"
"VALUES";"E270 - acide lactique";"Conservateur";"E270"
"VALUES";"E280 - acide propionique";"Conservateur";"E280"
"VALUES";"E281 - propionate de sodium";"Conservateur";"E281"
"VALUES";"E282 - propionate de calcium";"Conservateur";"E282"
"VALUES";"E283 - propionate de potassium";"Conservateur";"E283"
"VALUES";"E284 - acide borique";"Conservateur";"E284"
"VALUES";"E285 - tetraborate de sodium (borax)";"Conservateur";"E285"
"VALUES";"E290 - dioxyde de carbone, anhydride carbonique";"Conservateur";"E290"
"VALUES";"E296 - acide malique (dl- ou l-)";"Conservateur";"E296"
"VALUES";"E297 - acide fumarique";"Conservateur";"E297"
"VALUES";"E300 - acide ascorbique, vitamine c";"Antioxidant";"E300"
"VALUES";"E301 - ascorbate de sodium, vitamine c";"Antioxidant";"E301"
"VALUES";"E302 - ascorbate de calcium, vitamine c";"Antioxidant";"E302"
"VALUES";"E303 - diacetate d'ascorbyle";"Antioxidant";"E303"
"VALUES";"E304 - acide palmityle-6-l-ascorbique, palmitate d'ascorbyle";"Antioxidant";"E304"
"VALUES";"E305 - stéarate d'ascorbyle";"Antioxidant";"E305"
"VALUES";"E306 - extrait riche en tocophérols, vitamine e";"Antioxidant";"E306"
"VALUES";"E307 - alpha-tocophérol de synthèse, vitamine e";"Antioxidant";"E307"
"VALUES";"E307a - tocophérol, d-alpha-";"Antioxidant";"E307a"
"VALUES";"E307b - tocophérol concentre";"Antioxidant";"E307b"
"VALUES";"E307c - tocophérol, dl-alpha-";"Antioxidant";"E307c"
"VALUES";"E308 - gamma-tocophérol de synthèse, vitamine e";"Antioxidant";"E308"
"VALUES";"E309 - delta-tocophérol de synthèse, vitamine e";"Antioxidant";"E309"
"VALUES";"E310 - gallate de propyle";"Antioxidant";"E310"
"VALUES";"E311 - gallate d'octyle";"Antioxidant";"E311"
"VALUES";"E312 - gallate dodecyle, ester n-dodecylique";"Antioxidant";"E312"
"VALUES";"E313 - acide thiodipropionique anti- oxydant synthetique";"Antioxidant";"E313"
"VALUES";"E314 - guaiac gum anti-oxydant naturel";"Antioxidant";"E314"
"VALUES";"E315 - acide erythorbique";"Antioxidant";"E315"
"VALUES";"E316 - erythorbate de sodium";"Antioxidant";"E316"
"VALUES";"E317 - isoascorbate de potassium";"Antioxidant";"E317"
"VALUES";"E318 - isoascorbate de calcium";"Antioxidant";"E318"
"VALUES";"E319 - butylhydroquinone, synthetique";"Antioxidant";"E319"
"VALUES";"E320 - buthylhydroxyanisol (bha)";"Antioxidant";"E320"
"VALUES";"E321 - buthylhydroxytoluene (bht)";"Antioxidant";"E321"
"VALUES";"E322(i) - lécithine, antioxidant, emulsifiant";"Lécithine";"E322(i)"
"VALUES";"E322(ii) - lécithine partiellement hydrolysee, antioxidant, emulsifiant";"Lécithine";"E322(ii)"
"VALUES";"E323 - anoxomere, antioxidant";"Lécithine";"E323"
"VALUES";"E324 - ethoxyquine, antioxidant, pesticide";"Antioxidant";"E324"
"VALUES";"E325 - lactate de sodium";"Lactate";"E325"
"VALUES";"E326 - lactate de potassium";"Lactate";"E326"
"VALUES";"E327 - lactate de calcium";"Lactate";"E327"
"VALUES";"E328 - lactate d'ammonium, régulateur de l'acidité, agent de traitement des farines";"Lactate";"E328"
"VALUES";"E329 - lactate de magnésium (dl-), régulateur de l'acidité, agent de traitement des farines";"Lactate";"E329"
"VALUES";"E330 - acide citrique";"Citrate";"E330"
"VALUES";"E331 - citrates de sodium (monosodique, disodique, trisodique)";"Citrate";"E331"
"VALUES";"E331(i) - citrate biacide de sodium, régulateur d'acidité, séquestrant, émulsifiant, stabilisant";"Citrate";"E331(i)"
"VALUES";"E331(ii) - citrate monoacide disodique, regulateur d'acidité, séquestrant, émulsifiant, stabilisant";"Citrate";"E331(ii)"
"VALUES";"E331(iii) - citrate trisodique, régulateur d'acidité, séquestrant, émulsifiant, stabilisant";"Citrate";"E331(iii)"
"VALUES";"E332 - citrates de potassium (monopotassique, tripotassique)";"Citrate";"E332"
"VALUES";"E332(i) - citrate biacide de potassium, régulateur de l'acidité, séquestrant, stabilisant";"Citrate";"E332(i)"
"VALUES";"E332(ii) - citrate tripotassique, régulateur de l'acidité, séquestrant, stabilisant";"Citrate";"E332(ii)"
"VALUES";"E333 - citrates de calcium (monocalcique, dicalcique, tricalcique)";"Citrate";"E333"
"VALUES";"E333(i) - citrate de monocalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant";"Citrate";"E333(i)"
"VALUES";"E333(ii) - citrate de dicalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant";"Citrate";"E333(ii)"
"VALUES";"E333(iii) - citrate de tricalcium, régulateur de l'acidité, affermissant, séquestrant, stabilisant";"Citrate";"E333(iii)"
"VALUES";"E334 - acide tartrique [l (+) - ]";"Tartrate";"E334"
"VALUES";"E335(i) - tartrate monosodique";"Tartrate";"E335(i)"
"VALUES";"E335(ii) - tartrate disodique";"Tartrate";"E335(ii)"
"VALUES";"E336(i) - tartrate monopotassique";"Tartrate";"E336(i)"
"VALUES";"E336(ii) - tartrate dipotassique";"Tartrate";"E336(ii)"
"VALUES";"E337 - tartrate double de sodium et de potassium";"Tartrate";"E337"
"VALUES";"E338 - acide orthophosphorique";"Orthophosphate";"E338"
"VALUES";"E339 - orthophosphates de sodium (monosodique, disodique, trisodique)";"Orthophosphate";"E339"
"VALUES";"E339(i) - phosphate monosodique";"Orthophosphate";"E339(i)"
"VALUES";"E339(ii) - phosphate disodique";"Orthophosphate";"E339(ii)"
"VALUES";"E339(iii) - phosphate trisodique";"Orthophosphate";"E339(iii)"
"VALUES";"E340 - orthophosphates de potassium (monopotassique, dipotassique, tripotassique)";"Orthophosphate";"E340"
"VALUES";"E340(i) - orthophosphate monopotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité";"Orthophosphate";"E340(i)"
"VALUES";"E340(ii) - orthophosphate dipotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité";"Orthophosphate";"E340(ii)"
"VALUES";"E340(iii) - orthophosphate tripotassique, régulateur de l'acidité, séquestrant, émulsifiant, agent de texture, stabilisant, agent de rétention d'eau/d'humidité";"Orthophosphate";"E340(iii)"
"VALUES";"E341 - orthophosphates de calcium (monocalcique, dicalcique, tricalcique)";"Orthophosphate";"E341"
"VALUES";"E341(i) - orthophosphate monocalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant";"Orthophosphate";"E341(i)"
"VALUES";"E341(ii) - orthophosphate dicalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant";"Orthophosphate";"E341(ii)"
"VALUES";"E341(iii) - orthophosphate tricalcique, régulateur de l'acidité, agent de traitement des farines, affermissant, agent de texture, agent levant, antiagglomérant, agent de rétention d'eau/d'humidité, stabilisant, tampon";"Orthophosphate";"E341(iii)"
"VALUES";"E342 - phosphates d'ammonium, régulateur de l'acidité, agent de traitement des farines";"Orthophosphate";"E342"
"VALUES";"E342(i) - orthophosphate monoammonie, régulateur de l'acidité, agent de traitement des farines";"Orthophosphate";"E342(i)"
"VALUES";"E342(ii) - orthophosphate diammonie, régulateur de l'acidité, agent de traitement des farines";"Orthophosphate";"E342(ii)"
"VALUES";"E343 - orthophosphates de magnésium, tampons";"Orthophosphate";"E343"
"VALUES";"E343(i) - orthophosphate monomagnesien, régulateur de l'acidité, antiagglomérant";"Orthophosphate";"E343(i)"
"VALUES";"E343(ii) - orthophosphate dimagnesien, régulateur de l'acidité, antiagglomérant";"Orthophosphate";"E343(ii)"
"VALUES";"E343(iii) - orthophosphate trimagnesien, régulateur de l'acidité, antiagglomérant";"Orthophosphate";"E343(iii)"
"VALUES";"E344 - citrate de lécithine, Conservateur";"Citrate";"E344"
"VALUES";"E345 - citrate de magnésium, régulateur de l'acidité";"Citrate";"E345"
"VALUES";"E349 - malate d'ammonium";"Malate";"E349"
"VALUES";"E350(i) - malate de sodium";"Malate";"E350(i)"
"VALUES";"E350(ii) - malate acide de sodium";"Malate";"E350(ii)"
"VALUES";"E351 - malate de potassium";"Malate";"E351"
"VALUES";"E351(i) - malate acide de potassium, régulateur de l'acidité";"Malate";"E351(i)"
"VALUES";"E351(ii) - malate de potassium, régulateur de l'acidité";"Malate";"E351(ii)"
"VALUES";"E352(i) - malate de calcium";"Malate";"E352(i)"
"VALUES";"E352(ii) - malate acide de calcium";"Malate";"E352(ii)"
"VALUES";"E353 - acide metatartrique";"Tartrate";"E353"
"VALUES";"E354 - tartrate de calcium";"Tartrate";"E354"
"VALUES";"E355 - acide adipique";"Adipate";"E355"
"VALUES";"E356 - adipate de sodium";"Adipate";"E356"
"VALUES";"E357 - adipate de potassium";"Adipate";"E357"
"VALUES";"E359 - adipates d'ammonium, régulateur de l'acidité";"Adipate";"E359"
"VALUES";"E363 - acide succinique";"Adipate";"E363"
"VALUES";"E364 - succinates de sodium, régulateur de l'acidité, exalteur d'arome";"Adipate";"E364"
"VALUES";"E364(i) - succinate monosodique, régulateur de l'acidité, exaltateur d'arome";"Adipate";"E364(i)"
"VALUES";"E364(ii) - succinate disodique, régulateur de l'acidité, exaltateur d'arome";"Adipate";"E364(ii)"
"VALUES";"E365 - fumarate de sodium, régulateurs d'acidité";"Adipate";"E365"
"VALUES";"E366 - fumarates de potassium, régulateur de l'acidité";"Adipate";"E366"
"VALUES";"E367 - fumarates de calcium, régulateur de l'acidité";"Adipate";"E367"
"VALUES";"E368 - fumarate d'ammonium, régulateur de l'acidité";"Adipate";"E368"
"VALUES";"E370 - 1,4-heptonolactone";"Adipate";"E370"
"VALUES";"E375 - acide nicotinique, niacine (vitamine b3)";"Adipate";"E375"
"VALUES";"E380 - citrate de triammonium";"Adipate";"E380"
"VALUES";"E381 - citrate d'ammonium ferrique vert";"Adipate";"E381"
"VALUES";"E383 - glycerophosphate de calcium, épaississant, gélifiant, stabilisant";"Adipate";"E383"
"VALUES";"E384 - citrates d'isopropyle, antioxidant, Conservateur, séquestrant";"Adipate";"E384"
"VALUES";"E385 - éthylène diamine tétra-acétate de calcium disodium (calcium disodium edta)";"Adipate";"E385"
"VALUES";"E386 - edta: disodium ethylenediamine tétra-acétate, stabilisateurs synthétiques";"Adipate";"E386"
"VALUES";"E387 - oxystearin, stabilisateur";"Adipate";"E387"
