VALUES;Tête de veau;Ingrédient;;Tête de veau;Veal head;false
VALUES;Cervelle de veau;Ingrédient;;Cervelle de veau;Calf brains;false
VALUES;Coeur de veau;Ingrédient;;Coeur de veau;Calf heart;false
VALUES;Foie de veau;Ingrédient;;Foie de veau;Calf liver;false
VALUES;Langue de veau;Ingrédient;;Langue de veau;Veal tongue;false
VALUES;Rognons de veau;Ingrédient;;Rognons de veau;Veal kidneys;false
VALUES;Tête de veau;Ingrédient;;Tête de veau;Veal head;false
;;;;;;false
VALUES;Jambon de porc;Ingrédient;;Jambon de porc;Pork ham;false
VALUES;Jambonneau de porc;Ingrédient;;Jambonneau de porc;Pork knuckle;false
VALUES;Pied de porc;Ingrédient;;Pied de porc;Pig foot;false
VALUES;Pointe de porc;Ingrédient;;Pointe de porc;Pork advanced;false
VALUES;Filet de porc;Ingrédient;;Filet de porc;Pork fillet;false
VALUES;Carré de porc;Ingrédient;;Carré de porc;Pork square;false
VALUES;Échine de porc;Ingrédient;;Échine de porc;Pork loin;false
VALUES;Palette de porc;Ingrédient;;Palette de porc;Range pork;false
VALUES;Plat de côtes de porc;Ingrédient;;Plat de côtes de porc;Pork ribs;false
VALUES;Travers de côtes de porc;Ingrédient;;Travers de côtes de porc;Pork ribs through;false
VALUES;Gorge de porc;Ingrédient;;Gorge de porc;Pork throat;false
VALUES;Poitrine de porc;Ingrédient;;Poitrine de porc;Pork chest;false
VALUES;Épaule de porc;Ingrédient;;Épaule de porc;Pork shoulder;false
VALUES;Tête de porc;Ingrédient;;Tête de porc;Pig head;false
VALUES;Coeur de porc;Ingrédient;;Coeur de porc;Pig heart;false
VALUES;Foie de porc;Ingrédient;;Foie de porc;Pork liver;false
VALUES;Rognons de porc;Ingrédient;;Rognons de porc;Pig kidneys;false
VALUES;Tête de porc;Ingrédient;;Tête de porc;Pig head;false
;;;;;;false
#;;Ingrédient;;;;false
VALUES;Poitrine de poulet;Ingrédient;;Poitrine de poulet;Chicken breast;false
VALUES;Haut de cuisse de poulet;Ingrédient;;Haut de cuisse de poulet;Chicken thigh;false
VALUES;Pilon de poulet;Ingrédient;;Pilon de poulet;Chicken drumstick;false
VALUES;Fouet de poulet;Ingrédient;;Fouet de poulet;Chicken whip;false
VALUES;Médiane de poulet;Ingrédient;;Médiane de poulet;Chicken median;false
VALUES;Blanquette de poulet;Ingrédient;;Blanquette de poulet;Chicken stew;false
VALUES;Croupion de poulet;Ingrédient;;Croupion de poulet;Chicken rump;false
VALUES;Cou de canard;Ingrédient;;Cou de canard;Duck neck;false
VALUES;Filet de canard;Ingrédient;;Filet de canard;Duck fillet;false
VALUES;Pilon de canard;Ingrédient;;Pilon de canard;Duck drumstick;false
VALUES;Croupion de canard;Ingrédient;;Croupion de canard;Duck tail;false
VALUES;Fouet de canard;Ingrédient;;Fouet de canard;Duck whip;false
VALUES;Aileron de canard;Ingrédient;;Aileron de canard;Duck wing;false
VALUES;Manchon  de canard;Ingrédient;;Manchon  de canard;Duck sleeve;false
VALUES;Cou de dinde;Ingrédient;;Cou de dinde;Turkey neck;false
VALUES;Poitrine de dinde;Ingrédient;;Poitrine de dinde;Turkey breast;false
VALUES;Haut de cuisse de dinde;Ingrédient;;Haut de cuisse de dinde;Turkey thigh;false
VALUES;Pilon de dinde;Ingrédient;;Pilon de dinde;Turkey drumstick;false
VALUES;Croupion de dinde;Ingrédient;;Croupion de dinde;Turkey tail;false
VALUES;Fouet de dinde;Ingrédient;;Fouet de dinde;Turkey whip;false
VALUES;Aileron de dinde;Ingrédient;;Aileron de dinde;Turkey wing;false
VALUES;Blanquette de dinde;Ingrédient;;Blanquette de dinde;Turkey stew;false
;;;;;;false
;;;;;;false
VALUES;Arachide;Ingrédient;;Arachide;Peanut;false
VALUES;Arrow-root;Ingrédient;;Arrow-root;Arrow-root;false
VALUES;Bambou;Ingrédient;;Bambou;Bamboo;false
VALUES;Brocoli;Ingrédient;;Brocoli;Broccoli;false
VALUES;Carotte;Ingrédient;;Carotte;Carrot;false
VALUES;Chayote;Ingrédient;;Chayote;Chayote;false
VALUES;Châtaigne d'eau;Ingrédient;;Châtaigne d'eau;Water chestnut;false
VALUES;Concombre;Ingrédient;;Concombre;Cucumber;false
VALUES;Cornichon;Ingrédient;;Cornichon;Gherkin;false
VALUES;Courgette;Ingrédient;;Courgette;Zucchini;false
VALUES;Crosne;Ingrédient;;Crosne;Crosne;false
VALUES;Câpre;Ingrédient;;Câpre;Caper;false
VALUES;Céleri;Ingrédient;;Céleri;Celery;false
VALUES;Céleri-rave;Ingrédient;;Céleri-rave;Celeriac;false
VALUES;Dachine;Ingrédient;;Dachine;Dachine;false
VALUES;Daikon;Ingrédient;;Daikon;Daikon;false
VALUES;Fenouil;Ingrédient;;Fenouil;Fennel;false
VALUES;Fruit à pain;Ingrédient;;Fruit à pain;Breadfruit;false
VALUES;Haricot noir;Ingrédient;;Haricot noir;Black bean;false
VALUES;Igname;Ingrédient;;Igname;Yam;false
VALUES;Jicama;Ingrédient;;Jicama;Jicama;false
VALUES;Liseron d'eau;Ingrédient;;Liseron d'eau;Water spinach;false
VALUES;Maïs;Ingrédient;;Maïs;Corn;false
VALUES;Navet / Rabiole;Ingrédient;;Navet / Rabiole;Turnips / turnip;false
VALUES;Nopal;Ingrédient;;Nopal;Nopal;false
VALUES;Oignon;Ingrédient;;Oignon;Onion;false
VALUES;Okra ou Gumbo;Ingrédient;;Okra ou Gumbo;Okra or gumbo;false
VALUES;Panais;Ingrédient;;Panais;Parsnip;false
VALUES;Patate douce;Ingrédient;;Patate douce;Sweet potato;false
VALUES;Plantain;Ingrédient;;Plantain;Plantain;false
VALUES;Pois chiche;Ingrédient;;Pois chiche;Chickpea;false
VALUES;Pois pigeon;Ingrédient;;Pois pigeon;Pigeon pea;false
VALUES;Pois vert;Ingrédient;;Pois vert;Green peas;false
VALUES;Polenta;Ingrédient;;Polenta;Polenta;false
VALUES;Radis;Ingrédient;;Radis;Radish;false
VALUES;Raifort;Ingrédient;;Raifort;Horseradish;false
VALUES;Rutabaga;Ingrédient;;Rutabaga;Rutabaga;false
VALUES;Réglisse;Ingrédient;;Réglisse;Liquorice;false
VALUES;Salsifis;Ingrédient;;Salsifis;Salsify;false
VALUES;Soya;Ingrédient;;Soya;Soy;false
VALUES;Tamarin;Ingrédient;;Tamarin;Tamarind;false
VALUES;Taro;Ingrédient;;Taro;Taro;false
VALUES;Ti feuille;Ingrédient;;Ti feuille;Ti leaf;false
VALUES;Ti-concombre;Ingrédient;;Ti-concombre;Ti-cucumber;false
VALUES;Tomate;Ingrédient;;Tomate;Tomato;false
VALUES;Tomatille (tomatillo);Ingrédient;;Tomatille (tomatillo);Tomatillo (tomatillo);false
VALUES;Topinambour;Ingrédient;;Topinambour;Jerusalem artichoke;false
VALUES;Tête de violon;Ingrédient;;Tête de violon;Fiddlehead;false
VALUES;Wasabi;Ingrédient;;Wasabi;Wasabi;false
VALUES;Échalote;Ingrédient;;Échalote;Shallot;false
VALUES;Épinard;Ingrédient;;Épinard;Spinach;false
VALUES;Champignon;Ingrédient;;Champignon;Mushroom;false
VALUES;Truffe;Ingrédient;;Truffe;Truffle;false
VALUES;Laitue et verdurette;Ingrédient;;Laitue et verdurette;Lettuce and verduret;false
VALUES;Courge;Ingrédient;;Courge;Squash;false
VALUES;Poireau;Ingrédient;;Poireau;Leek;false
VALUES;Pomme de terre;Ingrédient;;Pomme de terre;Potato;false
VALUES;Asperge;Ingrédient;;Asperge;Asparagus;false
VALUES;Haricot sec;Ingrédient;;Haricot sec;Dry bean;false
VALUES;Haricot frais;Ingrédient;;Haricot frais;Cool beans;false
VALUES;Gourgane;Ingrédient;;Gourgane;Broad bean;false
VALUES;Haricot vert;Ingrédient;;Haricot vert;Green bean;false
VALUES;Aubergine;Ingrédient;;Aubergine;Eggplant;false
VALUES;Bette;Ingrédient;;Bette;Bette;false
VALUES;Chou;Ingrédient;;Chou;Cabbage;false
VALUES;Betterave;Ingrédient;;Betterave;Beet;false
VALUES;Poivron;Ingrédient;;Poivron;Pepper;false
VALUES;Manioc;Ingrédient;;Manioc;Cassava;false
VALUES;Oignon;Ingrédient;;Oignon;Onion;false
VALUES;Concombre;Ingrédient;;Concombre;Cucumber;false
;;;;;;false
VALUES;Agneau;Ingrédient;;Agneau;Lamb;false
VALUES;Bison;Ingrédient;;Bison;Bison;false
VALUES;Boeuf;Ingrédient;;Boeuf;Beef;false
VALUES;Cabri;Ingrédient;;Cabri;Cabri;false
VALUES;Caribou;Ingrédient;;Caribou;Caribou;false
VALUES;Kangourou;Ingrédient;;Kangourou;Kangaroo;false
VALUES;Lapin;Ingrédient;;Lapin;Rabbit;false
VALUES;Lièvre;Ingrédient;;Lièvre;Hare;false
VALUES;Sanglier;Ingrédient;;Sanglier;Boar;false
VALUES;Tripes;Ingrédient;;Tripes;Tripe;false
VALUES;Veau;Ingrédient;;Veau;Calf;false
VALUES;Porc;Ingrédient;;Porc;Pork;false
VALUES;Autruche;Ingrédient;;Autruche;Ostrich;false
VALUES;Caille;Ingrédient;;Caille;Quail;false
VALUES;Canard;Ingrédient;;Canard;Duck;false
VALUES;Dinde;Ingrédient;;Dinde;Turkey;false
VALUES;Faisan;Ingrédient;;Faisan;Pheasant;false
VALUES;Foie gras;Ingrédient;;Foie gras;Foie gras;false
VALUES;Oie;Ingrédient;;Oie;Goose;false
VALUES;Perdrix;Ingrédient;;Perdrix;Partridge;false
VALUES;Pintade;Ingrédient;;Pintade;Guinea fowl;false
VALUES;Poularde de Bresse;Ingrédient;;Poularde de Bresse;Bresse;false
VALUES;Poulet;Ingrédient;;Poulet;Chicken;false
VALUES;Pigeon;Ingrédient;;Pigeon;Pigeon;false
;;;;;;false
VALUES;Abadèche;Ingrédient;;Abadèche;Cusk;false
VALUES;Aiglefin;Ingrédient;;Aiglefin;Haddock;false
VALUES;Anchois;Ingrédient;;Anchois;Anchovy;false
VALUES;Anguille;Ingrédient;;Anguille;Eel;false
VALUES;Bar;Ingrédient;;Bar;Bar;false
VALUES;Barramundi;Ingrédient;;Barramundi;Barramundi;false
VALUES;Baudroie;Ingrédient;;Baudroie;Monkfish;false
VALUES;Brochet;Ingrédient;;Brochet;Pike;false
VALUES;Capelan;Ingrédient;;Capelan;Capelin;false
VALUES;Carpe;Ingrédient;;Carpe;Carp;false
VALUES;Chapon / rascasse;Ingrédient;;Chapon / rascasse;Chapon / scorpion;false
VALUES;Chevesne;Ingrédient;;Chevesne;Chub;false
VALUES;Cobia;Ingrédient;;Cobia;Cobia;false
VALUES;Congre;Ingrédient;;Congre;Conger;false
VALUES;Daurade;Ingrédient;;Daurade;Bream;false
VALUES;Doré;Ingrédient;;Doré;Golden;false
VALUES;Escolier;Ingrédient;;Escolier;Escolar;false
VALUES;Espada;Ingrédient;;Espada;Espada;false
VALUES;Espadon;Ingrédient;;Espadon;Swordfish;false
VALUES;Esturgeon;Ingrédient;;Esturgeon;Sturgeon;false
VALUES;Flétan;Ingrédient;;Flétan;Halibut;false
VALUES;Grenouille;Ingrédient;;Grenouille;Frog;false
VALUES;Grondin Perlon;Ingrédient;;Grondin Perlon;Grondin perlon;false
VALUES;Hareng;Ingrédient;;Hareng;Herring;false
VALUES;Lingue;Ingrédient;;Lingue;Ling;false
VALUES;Loup de mer;Ingrédient;;Loup de mer;Catfish;false
VALUES;Légine australe;Ingrédient;;Légine australe;Patagonian toothfish;false
VALUES;Mahi Mahi;Ingrédient;;Mahi Mahi;Mahi mahi;false
VALUES;Maquereau;Ingrédient;;Maquereau;Mackerel;false
VALUES;Merlan;Ingrédient;;Merlan;Whiting;false
VALUES;Merlu, Colin;Ingrédient;;Merlu, Colin;Hake, colin;false
VALUES;Mérou;Ingrédient;;Mérou;Grouper;false
VALUES;Omble chevalier;Ingrédient;;Omble chevalier;Char;false
VALUES;Onaga;Ingrédient;;Onaga;Onaga;false
VALUES;Pangasius;Ingrédient;;Pangasius;Pangasius;false
VALUES;Perche;Ingrédient;;Perche;Pole;false
VALUES;Perche du Nil;Ingrédient;;Perche du Nil;Nile perch;false
VALUES;Pieuvre;Ingrédient;;Pieuvre;Octopus;false
VALUES;Plie ou carrelet;Ingrédient;;Plie ou carrelet;Plaice;false
VALUES;Requin;Ingrédient;;Requin;Shark;false
VALUES;Rouget;Ingrédient;;Rouget;Red mullet;false
VALUES;Saint-Pierre;Ingrédient;;Saint-Pierre;Saint-pierre;false
VALUES;Sandre;Ingrédient;;Sandre;Sandre;false
VALUES;Sardine;Ingrédient;;Sardine;Sardine;false
VALUES;Silure;Ingrédient;;Silure;Catfish;false
VALUES;Sole;Ingrédient;;Sole;Sole;false
VALUES;Stockfish;Ingrédient;;Stockfish;Stockfish;false
VALUES;Surimi;Ingrédient;;Surimi;Surimi;false
VALUES;Thon;Ingrédient;;Thon;Tuna;false
VALUES;Tobiko;Ingrédient;;Tobiko;Tobiko;false
VALUES;Turbot;Ingrédient;;Turbot;Turbot;false
VALUES;Vivaneau;Ingrédient;;Vivaneau;Red snapper;false
VALUES;Éperlan;Ingrédient;;Éperlan;Smelt;false
VALUES;Truite;Ingrédient;;Truite;Trout;false
VALUES;Saumon;Ingrédient;;Saumon;Salmon;false
VALUES;Seiche;Ingrédient;;Seiche;Cuttlefish;false
VALUES;Caviar;Ingrédient;;Caviar;Caviar;false
VALUES;Cabillaud;Ingrédient;;Cabillaud;Cod;false
;;;;;;false
VALUES;Bigorneau;Ingrédient;;Bigorneau;Periwinkle;false
VALUES;Buccin;Ingrédient;;Buccin;Whelk;false
VALUES;Cigale de mer;Ingrédient;;Cigale de mer;Slipper lobster;false
VALUES;Coque;Ingrédient;;Coque;Shell;false
VALUES;Couteau;Ingrédient;;Couteau;Knife;false
VALUES;Crevette / Gambas;Ingrédient;;Crevette / Gambas;Shrimp / prawns;false
VALUES;Crevette nordique;Ingrédient;;Crevette nordique;Northern shrimp;false
VALUES;Crépidule;Ingrédient;;Crépidule;Slipper limpet;false
VALUES;Escargot;Ingrédient;;Escargot;Snail;false
VALUES;Homard;Ingrédient;;Homard;Lobster;false
VALUES;Lambi, Conque;Ingrédient;;Lambi, Conque;Conch, conch;false
VALUES;Langoustine;Ingrédient;;Langoustine;Langoustine;false
VALUES;Moule;Ingrédient;;Moule;Mold;false
VALUES;Ormeau;Ingrédient;;Ormeau;Abalone;false
VALUES;Oursin;Ingrédient;;Oursin;Sea urchin;false
VALUES;Palourde;Ingrédient;;Palourde;Clam;false
VALUES;Patelle;Ingrédient;;Patelle;Limpet;false
VALUES;Pousse-pied ou anatife;Ingrédient;;Pousse-pied ou anatife;Barnacle barnacle or;false
VALUES;Pétoncle;Ingrédient;;Pétoncle;Scallop;false
VALUES;Saint-Jacques;Ingrédient;;Saint-Jacques;Scallop;false
VALUES;Violet;Ingrédient;;Violet;Purple;false
VALUES;Écrevisse;Ingrédient;;Écrevisse;Crayfish;false
VALUES;Huître;Ingrédient;;Huître;Oyster;false
VALUES;Crabe;Ingrédient;;Crabe;Crab;false
;;;;;;false
VALUES;Ail;Ingrédient;;Ail;Garlic;false
VALUES;Anis;Ingrédient;;Anis;Anise;false
VALUES;Asa foetida;Ingrédient;;Asa foetida;Asa foetida;false
VALUES;Cannelle;Ingrédient;;Cannelle;Cinnamon;false
VALUES;Cardamome;Ingrédient;;Cardamome;Cardamom;false
VALUES;Caripoulé;Ingrédient;;Caripoulé;Caripoulé;false
VALUES;Carvi;Ingrédient;;Carvi;Caraway;false
VALUES;Clou de girofle;Ingrédient;;Clou de girofle;Clove;false
VALUES;Cumin;Ingrédient;;Cumin;Cumin;false
VALUES;Curcuma;Ingrédient;;Curcuma;Turmeric;false
VALUES;Curry;Ingrédient;;Curry;Curry;false
VALUES;Fenugreek;Ingrédient;;Fenugreek;Fenugreek;false
VALUES;Garam Massala;Ingrédient;;Garam Massala;Garam masala;false
VALUES;Genièvre;Ingrédient;;Genièvre;Juniper;false
VALUES;Gingembre;Ingrédient;;Gingembre;Ginger;false
VALUES;Macis;Ingrédient;;Macis;Mace;false
VALUES;Massala;Ingrédient;;Massala;Massala;false
VALUES;Moutarde;Ingrédient;;Moutarde;Mustard;false
VALUES;Muscade;Ingrédient;;Muscade;Nutmeg;false
VALUES;Mélange d'épices bajan;Ingrédient;;Mélange d'épices bajan;Bajan spice mix;false
VALUES;Ras-el-hanout;Ingrédient;;Ras-el-hanout;Ras el hanout;false
VALUES;Safran;Ingrédient;;Safran;Saffron;false
VALUES;Sassafras;Ingrédient;;Sassafras;Sassafras;false
VALUES;Saté;Ingrédient;;Saté;Sate;false
VALUES;Sumac;Ingrédient;;Sumac;Sumach;false
VALUES;Sésame;Ingrédient;;Sésame;Sesame;false
VALUES;Vanille;Ingrédient;;Vanille;Vanilla;false
VALUES;Piment;Ingrédient;;Piment;Spice;false
VALUES;Poivre;Ingrédient;;Poivre;Pepper;false
VALUES;Sel;Ingrédient;;Sel;Salt;false
;;;;;;false
VALUES;Aneth;Ingrédient;;Aneth;Dill;false
VALUES;Basilic;Ingrédient;;Basilic;Basil;false
VALUES;Bourrache;Ingrédient;;Bourrache;Borage;false
VALUES;Ciboulette;Ingrédient;;Ciboulette;Chive;false
VALUES;Ciboulette chinoise;Ingrédient;;Ciboulette chinoise;Chinese chives;false
VALUES;Citronnelle;Ingrédient;;Citronnelle;Lemongrass;false
VALUES;Coriandre;Ingrédient;;Coriandre;Coriander;false
VALUES;Hysope;Ingrédient;;Hysope;Hyssop;false
VALUES;Lavande;Ingrédient;;Lavande;Lavender;false
VALUES;Marjolaine;Ingrédient;;Marjolaine;Marjoram;false
VALUES;Myrte;Ingrédient;;Myrte;Myrtle;false
VALUES;Mélisse;Ingrédient;;Mélisse;Melissa;false
VALUES;Origan;Ingrédient;;Origan;Oregano;false
VALUES;Persil;Ingrédient;;Persil;Parsley;false
VALUES;Romarin;Ingrédient;;Romarin;Rosemary;false
VALUES;Salicorne;Ingrédient;;Salicorne;Salicorne;false
VALUES;Sariette;Ingrédient;;Sariette;Sariette;false
VALUES;Sauge;Ingrédient;;Sauge;Sage;false
VALUES;Thym;Ingrédient;;Thym;Thyme;false
VALUES;Tilleul;Ingrédient;;Tilleul;Lime;false
VALUES;Verveine;Ingrédient;;Verveine;Verbena;false
VALUES;Violette;Ingrédient;;Violette;Violet;false
;;;;;;false
VALUES;Érable;Ingrédient;;Érable;Maple;false
VALUES;Cassonade;Ingrédient;;Cassonade;Brown sugar;false
VALUES;Miel;Ingrédient;;Miel;Honey;false
VALUES;Mélasse;Ingrédient;;Mélasse;Treacle;false
VALUES;Sucre;Ingrédient;;Sucre;Sugar;false
VALUES;Riz;Ingrédient;;Riz;Rice;false
VALUES;Café;Ingrédient;;Café;Coffee;false
VALUES;Avoine;Ingrédient;;Avoine;Oat;false
VALUES;Blé;Ingrédient;;Blé;Wheat;false
VALUES;Boulghol / Boulgour;Ingrédient;;Boulghol / Boulgour;Boulghol / boulgour;false
VALUES;Houblon;Ingrédient;;Houblon;Hop;false
VALUES;Orge;Ingrédient;;Orge;Barley;false
VALUES;Quinoa;Ingrédient;;Quinoa;Quinoa;false
VALUES;Sarrasin;Ingrédient;;Sarrasin;Buckwheat;false
VALUES;Seigle;Ingrédient;;Seigle;Rye;false
VALUES;Semoule / Couscous;Ingrédient;;Semoule / Couscous;Semolina / couscous;false
VALUES;Sorgho;Ingrédient;;Sorgho;Sorghum;false
VALUES;Épeautre;Ingrédient;;Épeautre;Spelt;false
VALUES;Thé;Ingrédient;;Thé;Tea;false
;;;;;;false
#;Principaux fromages - http://www.economie.gouv.fr/files/directions_services/daj/marches_publics/oeap/gem/produits_laitiers/annexe5.pdf;;;;;false
VALUES;Petit-suisse;Ingrédient;;Petit-suisse;Petit-suisse;false
VALUES;Demi-sel;Ingrédient;;Demi-sel;Salted;false
VALUES;Camembert,;Ingrédient;;Camembert,;Camembert,;false
VALUES;Coulommiers;Ingrédient;;Coulommiers;Coulsdon;false
VALUES;Brie;Ingrédient;;Brie;Brie;false
VALUES;Carré de l’est;Ingrédient;;Carré de l’est;Carré de l’est;false
VALUES;Saint-Marcellin;Ingrédient;;Saint-Marcellin;Saint-marcellin;false
VALUES;Saint-Florentin;Ingrédient;;Saint-Florentin;Saint-florentin;false
VALUES;Brillat-Savarin;Ingrédient;;Brillat-Savarin;Brillat-savarin;false
VALUES;Bleu;Ingrédient;;Bleu;Blue;false
VALUES;Emmental;Ingrédient;;Emmental;Emmental;false
VALUES;Raclette;Ingrédient;;Raclette;Raclette;false
VALUES;Mimolette;Ingrédient;;Mimolette;Mimolette;false
VALUES;Saint-Paulin;Ingrédient;;Saint-Paulin;Saint-paulin;false
VALUES;Edam;Ingrédient;;Edam;Edam;false
VALUES;Gouda;Ingrédient;;Gouda;Gouda;false
VALUES;Tome;Ingrédient;;Tome;Volume;false
VALUES;Mozzarella;Ingrédient;;Mozzarella;Mozzarella;false
VALUES;Chabichou;Ingrédient;;Chabichou;Chabichou;false
VALUES;Crottin;Ingrédient;;Crottin;Dung;false
VALUES;Sainte-Maure;Ingrédient;;Sainte-Maure;Sainte-maure;false
VALUES;Cabécou;Ingrédient;;Cabécou;Cabécou;false
VALUES;Brousse;Ingrédient;;Brousse;Bush;false
;;;;;;false
#;AOC - http://fr.wikipedia.org/wiki/Liste_des_AOC_laiti%C3%A8res;;;;;false
VALUES;Abondance;Ingrédient;;Abondance;Abondance;false
VALUES;Banon;Ingrédient;;Banon;Banon;false
VALUES;Beaufort;Ingrédient;;Beaufort;Beaufort;false
VALUES;Bleu d'Auvergne;Ingrédient;;Bleu d'Auvergne;Bleu d'auvergne;false
VALUES;Bleu de Gex;Ingrédient;;Bleu de Gex;Bleu de gex;false
VALUES;Bleu des Causses;Ingrédient;;Bleu des Causses;Bleu des causses;false
VALUES;Bleu du Vercors-Sassenage;Ingrédient;;Bleu du Vercors-Sassenage;Bleu du vercors-sassenage;false
VALUES;Brie de Meaux;Ingrédient;;Brie de Meaux;Brie de meaux;false
VALUES;Brie de Melun;Ingrédient;;Brie de Melun;Brie de melun;false
VALUES;Brocciu corse;Ingrédient;;Brocciu corse;Brocciu corse;false
VALUES;Camembert de Normandie;Ingrédient;;Camembert de Normandie;Camembert de normandie;false
VALUES;Cantal;Ingrédient;;Cantal;Cantal;false
VALUES;Chabichou du Poitou;Ingrédient;;Chabichou du Poitou;Chabichou poitou;false
VALUES;Chambérat;Ingrédient;;Chambérat;Chambérat;false
VALUES;Chaource;Ingrédient;;Chaource;Chaource;false
VALUES;Charolais;Ingrédient;;Charolais;Charolais;false
VALUES;Chevrotin;Ingrédient;;Chevrotin;Chevrotin;false
VALUES;Comté;Ingrédient;;Comté;County;false
VALUES;Crottin de Chavignol;Ingrédient;;Crottin de Chavignol;Chavignol goat cheese;false
