"VALUES"; "Gherkin";"Vegetable"
"VALUES"; "Courgette";"Vegetable"
"VALUES"; "Crosne";"Vegetable"
"VALUES";"Caper";"Vegetable"
"VALUES";"Celery";"Vegetable"
"VALUES";"Celery";"Vegetable"
"VALUES"; "Dachine";"Vegetable"
"VALUES"; "Daikon";"Vegetable"
"VALUES";"Fennel";"Vegetable"
"VALUES";"Breadfruit";"Vegetable"
"VALUES";"Black Bean";"Vegetable"
"VALUES";"Yam";"Vegetable"
"VALUES";"Jicama";"Vegetable"
"VALUES"; "Bindweed water"; "Vegetable"
"VALUES";"Corn";"Vegetable"
"VALUES";"turnip / turnip";"Vegetable"
"VALUES";"Nopal";"Vegetable"
"VALUES";"Onion";"Vegetable"
"VALUES";"Okra Gumbo or"; "Vegetable"
"VALUES";"Parsnips";"Vegetable"
"VALUES";"Sweet Potato";"Vegetable"
"VALUES";"Plantain";"Vegetable"
"VALUES"; "Chickpea";"Vegetable"
"VALUES";"pigeon peas";"Vegetable"
"VALUES";"Green Peas";"Vegetable"
"VALUES"; "Polenta";"Vegetable"
"VALUES";"Radish";"Vegetable"
"VALUES";"Horseradish";"Vegetable"
"VALUES";"Rutabaga";"Vegetable"
"VALUES"; "Licorice";"Vegetable"
"VALUES"; "Salsify";"Vegetable"
"VALUES";"Soya";"Vegetable"
"VALUES";"Tamarin";"Vegetable"
"VALUES";"Taro";"Vegetable"
"VALUES";"Ti leaf";"Vegetable"
"VALUES";"Ti-cucumber";"Vegetable"
"VALUES";"Tomato";"Vegetable"
"VALUES"; "Tomatillo (tomatillo)";"Vegetable"
"VALUES";"Jerusalem artichoke";"Vegetable"
"VALUES";"Fiddlehead";"Vegetable"
"VALUES";"Wasabi";"Vegetable"
"VALUES"; "Shallot";"Vegetable"
"VALUES";"Spinach";"Vegetable"
"VALUES";"Mushroom";"Vegetable"
"VALUES";"Nose";"Vegetable"
"VALUES";"Lettuce and Verdurette";"Vegetable"
"VALUES";"Squash";"Vegetable"
"VALUES";"Leek";"Vegetable"
"VALUES";"Potato";"Vegetable"
"VALUES";"Asparagus";"Vegetable"
"VALUES";"Dry Beans";"Vegetable"
"VALUES";"cool beans";"Vegetable"
"VALUES";"Bean,"; "Vegetable"
"VALUES";"Green Bean";"Vegetable"
"VALUES";"Eggplant";"Vegetable"
"VALUES";"Bette";"Vegetable"
"VALUES";"Chou";"Vegetable"
"VALUES";"Beetroot";"Vegetable"
"VALUES";"Pepper";"Vegetable"
"VALUES";"Cassava";"Vegetable"
"VALUES";"Onion";"Vegetable"
"VALUES";"Cucumber";"Vegetable"
;;
"VALUES";"Lamb";"Animal"
"VALUES";"Bison";"Animal"
"VALUES";"Cow";"Animal"
"VALUES";"Cabri"; "Animal"
"VALUES";"Caribou";"Animal"
"VALUES";"Kangaroo";"Animal"
"VALUES";"Rabbit";"Animal"
"VALUES";"Hare";"Animal"
"VALUES";"Wild Boar";"Animal"
"VALUES";"Guts";"Animal"
"VALUES";"Veal";"Animal"
"VALUES";"Pork";"Animal"
"VALUES";"Ostrich";"Animal"
"VALUES";"Quail";"Animal"
"VALUES";"Duck";"Animal"
"VALUES";"Turkey";"Animal"
"VALUES";"Pheasant";"Animal"
"VALUES";"foie gras";"Animal"
"VALUES";"Goose";"Animal"
"VALUES";"Partridge";"Animal"
"VALUES";"guinea fowl";"Animal"
"VALUES";"Bresse";"Animal"
"VALUES";"Chicken";"Animal"
"VALUES";"Pigeon";"Animal"
;;
"VALUES"; "cusk";"Fish"
"VALUES";"Haddock";"Fish"
"VALUES";"Anchovies";"Fish"
"VALUES";"eel";"Fish"
"VALUES";"Bar";"Fish"
"VALUES"; "Barramundi";"Fish"
"VALUES"; "Angler";"Fish"
"VALUES";"Pike";"Fish"
"VALUES";"Capelin";"Fish"
"VALUES";"Carp";"Fish"
"VALUES";"Capon / scorpion";"Fish"
"VALUES";"Chub";"Fish"
"VALUES";"Cobia";"Fish"
"VALUES";"Congress";"Fish"
"VALUES";"Sea Bream";"Fish"
"VALUES";"Golden";"Fish"
"VALUES";"Escolar";"Fish"
"VALUES";"Espada";"Fish"
"VALUES";"Swordfish";"Fish"
"VALUES";"Sturgeon";"Fish"
"VALUES"; "Halibut"; "Fish"
"VALUES";"Frog";"Fish"
"VALUES";"Grondin Perlon"; "Fish"
"VALUES";"Herring";"Fish"
"VALUES";"Ling";"Fish"
"VALUES";"Sea Wolf";"Fish"
"VALUES";"Patagonian Toothfish";"Fish"
"VALUES";"Mahi Mahi";"Fish"
"VALUES";"Mackerel";"Fish"
"VALUES";"Whiting";"Fish"
"VALUES";"Hake, Colin";"Fish"
"VALUES";"Grouper";"Fish"
"VALUES";"char";"Fish"
"VALUES";"Onaga";"Fish"
"VALUES"; "Pangasius";"Fish"
"VALUES";"Perch";"Fish"
"VALUES";"Nile Perch";"Fish"
"VALUES";"Octopus";"Fish"
"VALUES"; "plaice";"Fish"
"VALUES";"Shark";"Fish"
"VALUES";"Mullet";"Fish"
"VALUES";"Saint Peter";"Fish"
"VALUES";"Sander";"Fish"
"VALUES";"Sardine";"Fish"
"VALUES";"Catfish";"Fish"
"VALUES";"Sun";"Fish"
"VALUES";"stockfish";"Fish"
"VALUES";"Surimi";"Fish"
"VALUES";"Tuna";"Fish"
"VALUES";"Tobiko, or flying fish roe";"Fish"
"VALUES"; "Turbot";"Fish"
"VALUES";"snapper";"Fish"
"VALUES"; "smelt";"Fish"
"VALUES";"Trout";"Fish"
"VALUES";"Salmon";"Fish"
"VALUES";"Seiche";"Fish"
"VALUES";"Caviar";"Fish"
"VALUES";"Cod";"Fish"
;;
"VALUES";"Winkle";"Crustacean"
"VALUES"; "Whelk";"Crustacean"
"VALUES"; "Slipper lobster"; "Crustacean"
"VALUES";"Hull";"Crustacean"
"VALUES";"Knife";"Crustacean"
"VALUES";"Shrimp / Prawns";"Crustacean"
"VALUES";"Northern Shrimp"; "Crustacean"
"VALUES";"limpet";"Crustacean"
"VALUES";"Snail"; "Crustacean"
"VALUES";"Lobster";"Crustacean"
"VALUES";"Lambi, Conch";"Crustacean"
"VALUES";"Crawfish";"Crustacean"
"VALUES";"mold";"Crustacean"
"VALUES";"Abalone";"Crustacean"
"VALUES";"Urchin";"Crustacean"
"VALUES";"Clam";"Crustacean"
"VALUES";"Limpet"; "Crustacean"
"VALUES";"Sing-foot or Barnacle";"Crustacean"
"VALUES"; "Scallop";"Crustacean"
"VALUES";"Saint-Jacques";"Crustacean"
"VALUES";"Violet";"Crustacean"
"VALUES";"Crayfish";"Crustacean"
"VALUES";"Oyster";"Crustacean"
"VALUES";"Crab";"Crustacean"
;;
"VALUES";"Garlic";"Spice"
"VALUES";"Anis";"Spice"
"VALUES";"Asa foetida";"Spice"
"VALUES";"Cinnamon";"Spice"
"VALUES";"Cardamom";"Spice"
"VALUES"; "Caripoulé";"Spice"
"VALUES";"Caraway";"Spice"
"VALUES";"Clove";"Spice"
"VALUES";"Cumin";"Spice"
"VALUES"; "Turmeric";"Spice"
"VALUES";"Curry";"Spice"
"VALUES";"Fenugreek";"Spice"
"VALUES";"Garam Masala";"Spice"
"VALUES";"Gin";"Spice"
"VALUES";"Ginger";"Spice"
"VALUES";"Mace";"Spice"
"VALUES"; "Massala";"Spice"
"VALUES";"Mustard";"Spice"
"VALUES";"Nutmeg";"Spice"
"VALUES"; "Bajan Spice Mix";"Spice"
"VALUES";"Ras el hanout";"Spice"
"VALUES";"Saffron";"Spice"
"VALUES";"Sassafras";"Spice"
"VALUES";"Sate";"Spice"
"VALUES";"Sumac";"Spice"
"VALUES";"Sesame";"Spice"
"VALUES";"Vanilla";"Spice"
"VALUES";"Spice";"Spice"
"VALUES";"Pepper";"Spice"
"VALUES";"Salt";"Spice"
;;
"VALUES";"Dill";"Grass"
"VALUES";"Basil";"Grass"
"VALUES";"Borage";"Grass"
"VALUES"; "Chives";"Grass"
"VALUES";"Chinese chives";"Grass"
"VALUES";"Citronella";"Grass"
"VALUES"; "Coriander";"Grass"
"VALUES"; "Hyssop";"Grass"
"VALUES";"Lavender";"Grass"
"VALUES";"Marjolaine";"Grass"
"VALUES";"Myrtle";"Grass"
"VALUES";"Melissa";"Grass"
"VALUES";"Oregano";"Grass"
"VALUES";"Parsley";"Grass"
"VALUES";"Rosemary";"Grass"
"VALUES";"Salicornia"; "Grass"
"VALUES"; "Sariette";"Grass"
"VALUES";"Sage";"Grass"
"VALUES";"Thyme";"Grass"
"VALUES";"Linden";"Grass"
"VALUES";"Verbena";"Grass"
"VALUES";"Violet";"Grass"
;;
"VALUES";"Maple (products)"; "Epicure"
"VALUES";"Brown Sugar";"Epicure"
"VALUES";"Honey";"Epicure"
"VALUES";"Molasses";"Epicure"
"VALUES";"Sugar";"Epicure"
"VALUES";"Rice";"Epicure"
"VALUES";"Coffee";"Epicure"
"VALUES";"Oats";"Epicure"
"VALUES";"Wheat";"Epicure"
"VALUES"; "Boulghol / Bulgur"; "Epicure"
"VALUES";"Hops"; "Epicure"
"VALUES";"Barley";"Epicure"
"VALUES"; "Quinoa";"Epicure"
"VALUES";"Buckwheat";"Epicure"
"VALUES";"Rye";"Epicure"
"VALUES"; "Semolina / Couscous";"Epicure"
"VALUES";"sorghum";"Epicure"
"VALUES";"Spelt";"Epicure"
"VALUES";"Tea";"Epicure"
